,elapsed,accuracy,targ_std,targ_mean,train_loss,valid_loss,model,leak,sub,maxv
18,34.378103,0.8593000173568726,0.5,0.0,0.35220531867345173,0.38787675704956054,get_model_fc,-0.1,,
19,34.792134,0.8562999963760376,0.5,0.0,0.35525405384699504,0.4002791627407074,get_model_fc,0.1,-0.1,3.0
20,34.420859,0.8611999750137329,0.5,0.0,0.3552862297375997,0.39936369934082033,get_model_fc,0.1,-0.1,
21,34.944386,0.8443999886512756,0.5,0.0,0.35902862904866534,0.42527586812973023,get_model_fc,0.1,0.1,3.0
22,34.641217,0.8546000123023987,0.5,0.0,0.34651102075576784,0.41494419226646423,get_model_fc,0.1,0.1,
23,34.760616,0.8507000207901001,0.5,0.0,0.3460901393890381,0.40424356632232666,get_model_fc,0.1,,3.0
24,34.369813,0.85589998960495,0.5,0.0,0.35083538738886516,0.39695609216690064,get_model_fc,0.1,,
25,34.426487,0.8579999804496765,0.5,0.0,0.35000083910624186,0.4000717191696167,get_model_fc,,,
26,40.905987,0.8500999808311462,0.5,0.5,0.39613961884180704,0.3999051037788391,get_model_conv,-0.1,-0.1,3.0
27,39.550163,0.8604000210762024,0.5,0.5,0.4000375525156657,0.39568860054016114,get_model_conv,-0.1,-0.1,
28,40.93633,0.8597000241279602,0.5,0.5,0.3729535575389862,0.3904460723876953,get_model_conv,-0.1,0.1,3.0
29,39.716349,0.8496999740600586,0.5,0.5,0.3890020064353943,0.4152747398376465,get_model_conv,-0.1,0.1,
30,40.414322,0.8582000136375427,0.5,0.5,0.3879227278709412,0.3976936982154846,get_model_conv,-0.1,,3.0
31,39.364468,0.8429999947547913,0.5,0.5,0.38318630510965984,0.4165706290245056,get_model_conv,-0.1,,
32,40.585744,0.842199981212616,0.5,0.5,0.3995790010134379,0.4251387128829956,get_model_conv,0.1,-0.1,3.0
33,39.437251,0.8418999910354614,0.5,0.5,0.39601352456410727,0.4271764958381653,get_model_conv,0.1,-0.1,
34,40.469516,0.8560000061988831,0.5,0.5,0.377313373819987,0.40226175441741946,get_model_conv,0.1,0.1,3.0
35,40.08008,0.8503000140190125,0.5,0.5,0.3847617680867513,0.40995863704681396,get_model_conv,0.1,0.1,
36,40.804507,0.8464999794960022,0.5,0.5,0.39643835175832115,0.41759029202461245,get_model_conv,0.1,,3.0
37,39.333562,0.8560000061988831,0.5,0.5,0.3926725652694702,0.4035931529045105,get_model_conv,0.1,,
38,39.342286,0.8519999980926514,0.5,0.5,0.39216546955108644,0.40980243101119995,get_model_conv,,,
39,34.796025,0.8474000096321106,0.5,0.5,0.3561930386543274,0.41720434160232545,get_model_fc,-0.1,-0.1,3.0
40,34.528921,0.8557000160217285,0.5,0.5,0.36030248368581136,0.3906224345684052,get_model_fc,-0.1,-0.1,
41,34.793484,0.8478999733924866,0.5,0.5,0.35499250469207766,0.4071760631561279,get_model_fc,-0.1,0.1,3.0
42,34.514319,0.8504999876022339,0.5,0.5,0.34772457338968915,0.3986737195491791,get_model_fc,-0.1,0.1,
43,34.829038,0.842199981212616,0.5,0.5,0.3611615117708842,0.42641415615081785,get_model_fc,-0.1,,3.0
44,34.460306,0.8467000126838684,0.5,0.5,0.3462575451533,0.42860524339675904,get_model_fc,-0.1,,
45,34.814749,0.8551999926567078,0.5,0.5,0.35322827463150025,0.4009515617847443,get_model_fc,0.1,-0.1,3.0
46,34.502983,0.8492000102996826,0.5,0.5,0.3554772581418355,0.4117759128093719,get_model_fc,0.1,-0.1,
47,34.751923,0.8560000061988831,0.5,0.5,0.35707077681223554,0.40082385911941526,get_model_fc,0.1,0.1,3.0
48,34.486602,0.8600000143051147,0.5,0.5,0.35358545792897544,0.3882235130310059,get_model_fc,0.1,0.1,
49,34.745718,0.8526999950408936,0.5,0.5,0.35196596452395124,0.407080560874939,get_model_fc,0.1,,3.0
50,34.381346,0.8553000092506409,0.5,0.5,0.3548512336730957,0.4027900782108307,get_model_fc,0.1,,
51,34.398389,0.8611999750137329,0.5,0.5,0.35368708152770995,0.38818065242767336,get_model_fc,,,
52,41.182213,0.8510000109672546,1.0,0.0,0.383920600605011,0.40805974202156065,get_model_conv,-0.1,-0.1,3.0
53,39.614709,0.8514999747276306,1.0,0.0,0.40677083228429156,0.4125625570297241,get_model_conv,-0.1,-0.1,
54,40.820318,0.8578000068664551,1.0,0.0,0.35990472666422524,0.39215973587036135,get_model_conv,-0.1,0.1,3.0
55,39.501976,0.8590999841690063,1.0,0.0,0.34834625158309934,0.3853789327144623,get_model_conv,-0.1,0.1,
56,40.765274,0.8525999784469604,1.0,0.0,0.38469165930747984,0.4117109742164612,get_model_conv,-0.1,,3.0
57,39.333775,0.8425999879837036,1.0,0.0,0.38270133310953774,0.44128080797195435,get_model_conv,-0.1,,
58,40.841132,0.8586999773979187,1.0,0.0,0.36546162010828653,0.39041417727470396,get_model_conv,0.1,-0.1,3.0
59,39.551519,0.8547999858856201,1.0,0.0,0.37494516684214274,0.39976908564567565,get_model_conv,0.1,-0.1,
60,40.929124,0.8544999957084656,1.0,0.0,0.3474074774901072,0.3859734445095062,get_model_conv,0.1,0.1,3.0
61,39.731023,0.8597999811172485,1.0,0.0,0.35197867379188535,0.3846831168651581,get_model_conv,0.1,0.1,
62,40.82796,0.855400025844574,1.0,0.0,0.35421008631388345,0.39840065813064574,get_model_conv,0.1,,3.0
63,39.280919,0.853600025177002,1.0,0.0,0.373973614692688,0.3992095737457275,get_model_conv,0.1,,
64,39.344173,0.8504999876022339,1.0,0.0,0.37139939126968385,0.4096793318748474,get_model_conv,,,
65,34.799764,0.8525000214576721,1.0,0.0,0.36272035625775656,0.407991792678833,get_model_fc,-0.1,-0.1,3.0
66,34.429278,0.8515999913215637,1.0,0.0,0.3482752652804057,0.41729801559448243,get_model_fc,-0.1,-0.1,
67,34.758466,0.8446999788284302,1.0,0.0,0.3578356769243876,0.43168270049095153,get_model_fc,-0.1,0.1,3.0
68,34.44147,0.8514000177383423,1.0,0.0,0.3425028379122416,0.4308959764480591,get_model_fc,-0.1,0.1,
69,34.689471,0.8496000170707703,1.0,0.0,0.36089090560277304,0.41078453722000124,get_model_fc,-0.1,,3.0
70,34.371669,0.8600999712944031,1.0,0.0,0.3453532466729482,0.39101957864761355,get_model_fc,-0.1,,
71,34.783868,0.8562999963760376,1.0,0.0,0.35542948859532675,0.3945649408340454,get_model_fc,0.1,-0.1,3.0
72,34.45394,0.8495000004768372,1.0,0.0,0.34979945669174195,0.40232818727493286,get_model_fc,0.1,-0.1,
73,34.746642,0.85589998960495,1.0,0.0,0.3492676603635152,0.3957541847229004,get_model_fc,0.1,0.1,3.0
74,34.352061,0.8611999750137329,1.0,0.0,0.35355070012410483,0.38927425384521486,get_model_fc,0.1,0.1,
75,34.670645,0.8528000116348267,1.0,0.0,0.3548893660227458,0.40769241614341734,get_model_fc,0.1,,3.0
76,34.328724,0.847100019454956,1.0,0.0,0.35540651661554973,0.4194518014907837,get_model_fc,0.1,,
77,34.315677,0.8601999878883362,1.0,0.0,0.34839505438804624,0.3924427484512329,get_model_fc,,,
78,40.578838,0.8479999899864197,1.0,0.5,0.4029633324623108,0.4139741759777069,get_model_conv,-0.1,-0.1,3.0
79,39.484165,0.8514000177383423,1.0,0.5,0.3930737170537313,0.42283582186698915,get_model_conv,-0.1,-0.1,
80,40.733777,0.8580999970436096,1.0,0.5,0.37607023884455365,0.38585225648880006,get_model_conv,-0.1,0.1,3.0
81,39.680099,0.8600999712944031,1.0,0.5,0.3737635710716248,0.39007706298828126,get_model_conv,-0.1,0.1,
82,40.861181,0.8564000129699707,1.0,0.5,0.37604437761306764,0.4017264032840729,get_model_conv,-0.1,,3.0
83,39.498688,0.8543999791145325,1.0,0.5,0.3851375025113424,0.40477408571243284,get_model_conv,-0.1,,
84,40.598132,0.8578000068664551,1.0,0.5,0.3891488476753235,0.393976033782959,get_model_conv,0.1,-0.1,3.0
85,39.883162,0.8525000214576721,1.0,0.5,0.3817077166557312,0.40023755702972413,get_model_conv,0.1,-0.1,
86,40.70105,0.8532000184059143,1.0,0.5,0.3696949531237284,0.40576831369400024,get_model_conv,0.1,0.1,3.0
87,40.105972,0.8438000082969666,1.0,0.5,0.3639121198336283,0.42284026708602906,get_model_conv,0.1,0.1,
88,40.667579,0.8511999845504761,1.0,0.5,0.373969282913208,0.4171273232460022,get_model_conv,0.1,,3.0
89,39.870225,0.8543000221252441,1.0,0.5,0.37247170378367106,0.40624773263931274,get_model_conv,0.1,,
90,39.730589,0.8611999750137329,1.0,0.5,0.3737948999404907,0.3855723051548004,get_model_conv,,,
91,35.005807,0.8525999784469604,1.0,0.5,0.3584520882288615,0.4079180055141449,get_model_fc,-0.1,-0.1,3.0
92,34.895821,0.8579000234603882,1.0,0.5,0.3501724382241567,0.386990664768219,get_model_fc,-0.1,-0.1,
93,35.217892,0.8461999893188477,1.0,0.5,0.35542110767364504,0.42526594467163087,get_model_fc,-0.1,0.1,3.0
94,34.617333,0.8611999750137329,1.0,0.5,0.34907981843948366,0.39009884948730467,get_model_fc,-0.1,0.1,
95,35.120693,0.8579999804496765,1.0,0.5,0.3535545896848043,0.39720729656219483,get_model_fc,-0.1,,3.0
96,34.663241,0.8560000061988831,1.0,0.5,0.34756797717412313,0.39073267850875854,get_model_fc,-0.1,,
97,34.827862,0.8571000099182129,1.0,0.5,0.35570191555023195,0.391719833278656,get_model_fc,0.1,-0.1,3.0
98,34.49513,0.8550999760627747,1.0,0.5,0.350567459154129,0.4021979568481445,get_model_fc,0.1,-0.1,
99,34.785079,0.8657000064849854,1.0,0.5,0.35074460145632425,0.38349457840919493,get_model_fc,0.1,0.1,3.0
100,34.476114,0.8629000186920166,1.0,0.5,0.3543250196456909,0.3861437874317169,get_model_fc,0.1,0.1,
101,34.64454,0.8568999767303467,1.0,0.5,0.35147687238057457,0.39693903484344484,get_model_fc,0.1,,3.0
102,34.335057,0.8568000197410583,1.0,0.5,0.35134774171511335,0.39194178137779234,get_model_fc,0.1,,
103,34.33805,0.8583999872207642,1.0,0.5,0.3472304727872213,0.3909155592441559,get_model_fc,,,
